User_State,User_Land_Area,User_Category,User_Gender,User_Is_Loanee,User_Pays_Tax,User_Has_Aadhaar,User_Has_Land_Records,User_Has_Sowing_Cert,User_Has_DPR,User_Has_Caste_Cert,Target_Scheme,Match_Score,Is_Eligible,Missing_Docs_Str
Maharashtra,4.0,OBC,Male,1,0,1,1,0,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Maharashtra,4.0,OBC,Male,1,0,1,1,0,0,0,SMAM (Machinery Subsidy),100,1,None
Uttar Pradesh,4.1,OBC,Female,0,0,1,1,0,0,0,PM-KISAN,100,1,None
Uttar Pradesh,4.1,OBC,Female,0,0,1,1,0,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Uttar Pradesh,4.1,OBC,Female,0,0,1,1,0,0,0,PMFBY (Crop Insurance),45,0,Crop Sowing Certificate
Uttar Pradesh,4.1,OBC,Female,0,0,1,1,0,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Uttar Pradesh,4.1,OBC,Female,0,0,1,1,0,0,0,SMAM (Machinery Subsidy),100,1,None
Punjab,7.9,ST,Male,1,0,1,1,0,0,1,PM-KISAN,100,1,None
Punjab,7.9,ST,Male,1,0,1,1,0,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Punjab,7.9,ST,Male,1,0,1,1,0,0,1,PMFBY (Crop Insurance),100,1,None
Punjab,7.9,ST,Male,1,0,1,1,0,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Punjab,7.9,ST,Male,1,0,1,1,0,0,1,SMAM (Machinery Subsidy),100,1,None
Madhya Pradesh,11.3,General,Female,0,0,1,1,0,0,0,PM-KISAN,100,1,None
Madhya Pradesh,11.3,General,Female,0,0,1,1,0,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Madhya Pradesh,11.3,General,Female,0,0,1,1,0,0,0,PMFBY (Crop Insurance),45,0,Crop Sowing Certificate
Madhya Pradesh,11.3,General,Female,0,0,1,1,0,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Madhya Pradesh,11.3,General,Female,0,0,1,1,0,0,0,SMAM (Machinery Subsidy),100,1,None
Uttar Pradesh,5.6,OBC,Female,1,1,1,1,1,0,0,PM-KISAN,0,0,Not Eligible (Income Tax Payer)
Uttar Pradesh,5.6,OBC,Female,1,1,1,1,1,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Uttar Pradesh,5.6,OBC,Female,1,1,1,1,1,0,0,PMFBY (Crop Insurance),100,1,None
Uttar Pradesh,5.6,OBC,Female,1,1,1,1,1,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Uttar Pradesh,5.6,OBC,Female,1,1,1,1,1,0,0,SMAM (Machinery Subsidy),100,1,None
Uttar Pradesh,9.1,SC,Female,1,0,1,1,0,1,1,PM-KISAN,100,1,None
Uttar Pradesh,9.1,SC,Female,1,0,1,1,0,1,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Uttar Pradesh,9.1,SC,Female,1,0,1,1,0,1,1,PMFBY (Crop Insurance),100,1,None
Uttar Pradesh,9.1,SC,Female,1,0,1,1,0,1,1,Agri Infra Fund (AIF),100,1,None
Uttar Pradesh,9.1,SC,Female,1,0,1,1,0,1,1,SMAM (Machinery Subsidy),100,1,None
Karnataka,1.8,General,Male,1,0,1,1,1,0,0,PM-KISAN,100,1,None
Karnataka,1.8,General,Male,1,0,1,1,1,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Karnataka,1.8,General,Male,1,0,1,1,1,0,0,PMFBY (Crop Insurance),100,1,None
Karnataka,1.8,General,Male,1,0,1,1,1,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Karnataka,1.8,General,Male,1,0,1,1,1,0,0,SMAM (Machinery Subsidy),100,1,None
Karnataka,5.2,OBC,Male,0,1,1,1,0,0,0,PM-KISAN,0,0,Not Eligible (Income Tax Payer)
Karnataka,5.2,OBC,Male,0,1,1,1,0,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Karnataka,5.2,OBC,Male,0,1,1,1,0,0,0,PMFBY (Crop Insurance),45,0,Crop Sowing Certificate
Karnataka,5.2,OBC,Male,0,1,1,1,0,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Karnataka,5.2,OBC,Male,0,1,1,1,0,0,0,SMAM (Machinery Subsidy),100,1,None
Uttar Pradesh,12.7,ST,Female,1,0,1,1,1,0,0,PM-KISAN,100,1,None
Uttar Pradesh,12.7,ST,Female,1,0,1,1,1,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Uttar Pradesh,12.7,ST,Female,1,0,1,1,1,0,0,PMFBY (Crop Insurance),100,1,None
Uttar Pradesh,12.7,ST,Female,1,0,1,1,1,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Uttar Pradesh,12.7,ST,Female,1,0,1,1,1,0,0,SMAM (Machinery Subsidy),95,1,Caste Certificate
Madhya Pradesh,0.5,SC,Male,1,0,1,0,1,0,0,PM-KISAN,85,1,Land Records
Madhya Pradesh,0.5,SC,Male,1,0,1,0,1,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Madhya Pradesh,0.5,SC,Male,1,0,1,0,1,0,0,PMFBY (Crop Insurance),100,1,None
Madhya Pradesh,0.5,SC,Male,1,0,1,0,1,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Madhya Pradesh,0.5,SC,Male,1,0,1,0,1,0,0,SMAM (Machinery Subsidy),80,1,"Land Records, Caste Certificate"
Punjab,11.7,General,Female,0,0,1,1,0,0,0,PM-KISAN,100,1,None
Punjab,11.7,General,Female,0,0,1,1,0,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Punjab,11.7,General,Female,0,0,1,1,0,0,0,PMFBY (Crop Insurance),45,0,Crop Sowing Certificate
Punjab,11.7,General,Female,0,0,1,1,0,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Punjab,11.7,General,Female,0,0,1,1,0,0,0,SMAM (Machinery Subsidy),100,1,None
Maharashtra,5.0,OBC,Female,0,0,1,1,0,0,0,PM-KISAN,100,1,None
Maharashtra,5.0,OBC,Female,0,0,1,1,0,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Maharashtra,5.0,OBC,Female,0,0,1,1,0,0,0,PMFBY (Crop Insurance),45,0,Crop Sowing Certificate
Maharashtra,5.0,OBC,Female,0,0,1,1,0,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Maharashtra,5.0,OBC,Female,0,0,1,1,0,0,0,SMAM (Machinery Subsidy),100,1,None
Punjab,13.4,OBC,Female,1,0,1,1,0,0,0,PM-KISAN,100,1,None
Punjab,13.4,OBC,Female,1,0,1,1,0,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Punjab,13.4,OBC,Female,1,0,1,1,0,0,0,PMFBY (Crop Insurance),100,1,None
Punjab,13.4,OBC,Female,1,0,1,1,0,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Punjab,13.4,OBC,Female,1,0,1,1,0,0,0,SMAM (Machinery Subsidy),100,1,None
Maharashtra,10.4,SC,Male,1,1,1,1,0,0,1,PM-KISAN,0,0,Not Eligible (Income Tax Payer)
Maharashtra,10.4,SC,Male,1,1,1,1,0,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Maharashtra,10.4,SC,Male,1,1,1,1,0,0,1,PMFBY (Crop Insurance),100,1,None
Maharashtra,10.4,SC,Male,1,1,1,1,0,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Maharashtra,10.4,SC,Male,1,1,1,1,0,0,1,SMAM (Machinery Subsidy),100,1,None
Maharashtra,7.8,General,Female,0,0,1,1,0,0,0,PM-KISAN,100,1,None
Maharashtra,7.8,General,Female,0,0,1,1,0,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Maharashtra,7.8,General,Female,0,0,1,1,0,0,0,PMFBY (Crop Insurance),45,0,Crop Sowing Certificate
Maharashtra,7.8,General,Female,0,0,1,1,0,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Maharashtra,7.8,General,Female,0,0,1,1,0,0,0,SMAM (Machinery Subsidy),100,1,None
Punjab,1.7,SC,Female,1,0,1,1,1,0,1,PM-KISAN,100,1,None
Punjab,1.7,SC,Female,1,0,1,1,1,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Punjab,1.7,SC,Female,1,0,1,1,1,0,1,PMFBY (Crop Insurance),100,1,None
Punjab,1.7,SC,Female,1,0,1,1,1,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Punjab,1.7,SC,Female,1,0,1,1,1,0,1,SMAM (Machinery Subsidy),100,1,None
Madhya Pradesh,1.0,OBC,Female,1,0,1,1,0,0,0,PM-KISAN,100,1,None
Madhya Pradesh,1.0,OBC,Female,1,0,1,1,0,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Madhya Pradesh,1.0,OBC,Female,1,0,1,1,0,0,0,PMFBY (Crop Insurance),100,1,None
Madhya Pradesh,1.0,OBC,Female,1,0,1,1,0,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Madhya Pradesh,1.0,OBC,Female,1,0,1,1,0,0,0,SMAM (Machinery Subsidy),100,1,None
Karnataka,4.7,SC,Male,1,0,1,1,0,0,1,PM-KISAN,100,1,None
Karnataka,4.7,SC,Male,1,0,1,1,0,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Karnataka,4.7,SC,Male,1,0,1,1,0,0,1,PMFBY (Crop Insurance),100,1,None
Karnataka,4.7,SC,Male,1,0,1,1,0,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Karnataka,4.7,SC,Male,1,0,1,1,0,0,1,SMAM (Machinery Subsidy),100,1,None
Karnataka,13.7,ST,Female,1,0,1,0,0,0,1,PM-KISAN,85,1,Land Records
Karnataka,13.7,ST,Female,1,0,1,0,0,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Karnataka,13.7,ST,Female,1,0,1,0,0,0,1,PMFBY (Crop Insurance),100,1,None
Karnataka,13.7,ST,Female,1,0,1,0,0,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Karnataka,13.7,ST,Female,1,0,1,0,0,0,1,SMAM (Machinery Subsidy),95,1,Land Records
Madhya Pradesh,12.8,ST,Male,0,0,1,1,0,0,1,PM-KISAN,100,1,None
Madhya Pradesh,12.8,ST,Male,0,0,1,1,0,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Madhya Pradesh,12.8,ST,Male,0,0,1,1,0,0,1,PMFBY (Crop Insurance),45,0,Crop Sowing Certificate
Madhya Pradesh,12.8,ST,Male,0,0,1,1,0,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Madhya Pradesh,12.8,ST,Male,0,0,1,1,0,0,1,SMAM (Machinery Subsidy),100,1,None
Karnataka,5.7,ST,Male,1,0,1,1,0,0,0,PM-KISAN,100,1,None
Karnataka,5.7,ST,Male,1,0,1,1,0,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Karnataka,5.7,ST,Male,1,0,1,1,0,0,0,PMFBY (Crop Insurance),100,1,None
Karnataka,5.7,ST,Male,1,0,1,1,0,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Karnataka,5.7,ST,Male,1,0,1,1,0,0,0,SMAM (Machinery Subsidy),95,1,Caste Certificate
Telangana,0.9,SC,Female,1,1,1,1,0,0,1,PM-KISAN,0,0,Not Eligible (Income Tax Payer)
Telangana,0.9,SC,Female,1,1,1,1,0,0,1,Rythu Bandhu,100,1,None
Telangana,0.9,SC,Female,1,1,1,1,0,0,1,PMFBY (Crop Insurance),100,1,None
Telangana,0.9,SC,Female,1,1,1,1,0,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Telangana,0.9,SC,Female,1,1,1,1,0,0,1,SMAM (Machinery Subsidy),95,1,Land Records
Maharashtra,5.4,ST,Male,1,1,1,1,0,0,1,PM-KISAN,0,0,Not Eligible (Income Tax Payer)
Maharashtra,5.4,ST,Male,1,1,1,1,0,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Maharashtra,5.4,ST,Male,1,1,1,1,0,0,1,PMFBY (Crop Insurance),100,1,None
Maharashtra,5.4,ST,Male,1,1,1,1,0,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Maharashtra,5.4,ST,Male,1,1,1,1,0,0,1,SMAM (Machinery Subsidy),100,1,None
Maharashtra,10.3,SC,Female,1,0,1,1,0,0,1,PM-KISAN,100,1,None
Maharashtra,10.3,SC,Female,1,0,1,1,0,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Maharashtra,10.3,SC,Female,1,0,1,1,0,0,1,PMFBY (Crop Insurance),100,1,None
Maharashtra,10.3,SC,Female,1,0,1,1,0,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Maharashtra,10.3,SC,Female,1,0,1,1,0,0,1,SMAM (Machinery Subsidy),100,1,None
Madhya Pradesh,1.4,OBC,Female,1,0,1,1,1,0,0,PM-KISAN,100,1,None
Madhya Pradesh,1.4,OBC,Female,1,0,1,1,1,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Madhya Pradesh,1.4,OBC,Female,1,0,1,1,1,0,0,PMFBY (Crop Insurance),100,1,None
Madhya Pradesh,1.4,OBC,Female,1,0,1,1,1,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Madhya Pradesh,1.4,OBC,Female,1,0,1,1,1,0,0,SMAM (Machinery Subsidy),100,1,None
Telangana,11.4,OBC,Female,1,0,1,1,0,0,0,PM-KISAN,100,1,None
Telangana,11.4,OBC,Female,1,0,1,1,0,0,0,Rythu Bandhu,100,1,None
Telangana,11.4,OBC,Female,1,0,1,1,0,0,0,PMFBY (Crop Insurance),100,1,None
Telangana,11.4,OBC,Female,1,0,1,1,0,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Telangana,11.4,OBC,Female,1,0,1,1,0,0,0,SMAM (Machinery Subsidy),95,1,Land Records
Telangana,11.3,ST,Female,0,0,1,1,0,0,1,PM-KISAN,100,1,None
Telangana,11.3,ST,Female,0,0,1,1,0,0,1,Rythu Bandhu,100,1,None
Telangana,11.3,ST,Female,0,0,1,1,0,0,1,PMFBY (Crop Insurance),30,0,"Crop Sowing Certificate, Land Records"
Telangana,11.3,ST,Female,0,0,1,1,0,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Telangana,11.3,ST,Female,0,0,1,1,0,0,1,SMAM (Machinery Subsidy),95,1,Land Records
Telangana,10.9,OBC,Male,0,0,1,1,0,0,0,PM-KISAN,100,1,None
Telangana,10.9,OBC,Male,0,0,1,1,0,0,0,Rythu Bandhu,100,1,None
Telangana,10.9,OBC,Male,0,0,1,1,0,0,0,PMFBY (Crop Insurance),30,0,"Crop Sowing Certificate, Land Records"
Telangana,10.9,OBC,Male,0,0,1,1,0,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Telangana,10.9,OBC,Male,0,0,1,1,0,0,0,SMAM (Machinery Subsidy),85,1,Land Records
Karnataka,7.3,General,Female,1,0,1,1,0,0,0,PM-KISAN,100,1,None
Karnataka,7.3,General,Female,1,0,1,1,0,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Karnataka,7.3,General,Female,1,0,1,1,0,0,0,PMFBY (Crop Insurance),100,1,None
Karnataka,7.3,General,Female,1,0,1,1,0,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Karnataka,7.3,General,Female,1,0,1,1,0,0,0,SMAM (Machinery Subsidy),100,1,None
Karnataka,14.6,OBC,Male,0,0,1,1,0,0,0,PM-KISAN,100,1,None
Karnataka,14.6,OBC,Male,0,0,1,1,0,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Karnataka,14.6,OBC,Male,0,0,1,1,0,0,0,PMFBY (Crop Insurance),45,0,Crop Sowing Certificate
Karnataka,14.6,OBC,Male,0,0,1,1,0,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Karnataka,14.6,OBC,Male,0,0,1,1,0,0,0,SMAM (Machinery Subsidy),100,1,None
Karnataka,14.1,ST,Male,1,0,1,1,1,1,1,PM-KISAN,100,1,None
Karnataka,14.1,ST,Male,1,0,1,1,1,1,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Karnataka,14.1,ST,Male,1,0,1,1,1,1,1,PMFBY (Crop Insurance),100,1,None
Karnataka,14.1,ST,Male,1,0,1,1,1,1,1,Agri Infra Fund (AIF),100,1,None
Karnataka,14.1,ST,Male,1,0,1,1,1,1,1,SMAM (Machinery Subsidy),100,1,None
Karnataka,12.0,OBC,Female,1,1,1,1,0,1,0,PM-KISAN,0,0,Not Eligible (Income Tax Payer)
Karnataka,12.0,OBC,Female,1,1,1,1,0,1,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Karnataka,12.0,OBC,Female,1,1,1,1,0,1,0,PMFBY (Crop Insurance),100,1,None
Karnataka,12.0,OBC,Female,1,1,1,1,0,1,0,Agri Infra Fund (AIF),100,1,None
Karnataka,12.0,OBC,Female,1,1,1,1,0,1,0,SMAM (Machinery Subsidy),100,1,None
Maharashtra,11.9,ST,Male,1,1,1,1,0,0,1,PM-KISAN,0,0,Not Eligible (Income Tax Payer)
Maharashtra,11.9,ST,Male,1,1,1,1,0,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Maharashtra,11.9,ST,Male,1,1,1,1,0,0,1,PMFBY (Crop Insurance),100,1,None
Maharashtra,11.9,ST,Male,1,1,1,1,0,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Maharashtra,11.9,ST,Male,1,1,1,1,0,0,1,SMAM (Machinery Subsidy),100,1,None
Punjab,12.6,SC,Female,1,1,1,1,0,0,1,PM-KISAN,0,0,Not Eligible (Income Tax Payer)
Punjab,12.6,SC,Female,1,1,1,1,0,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Punjab,12.6,SC,Female,1,1,1,1,0,0,1,PMFBY (Crop Insurance),100,1,None
Punjab,12.6,SC,Female,1,1,1,1,0,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Punjab,12.6,SC,Female,1,1,1,1,0,0,1,SMAM (Machinery Subsidy),100,1,None
Telangana,13.8,SC,Female,1,1,1,1,0,1,1,PM-KISAN,0,0,Not Eligible (Income Tax Payer)
Telangana,13.8,SC,Female,1,1,1,1,0,1,1,Rythu Bandhu,100,1,None
Telangana,13.8,SC,Female,1,1,1,1,0,1,1,PMFBY (Crop Insurance),100,1,None
Telangana,13.8,SC,Female,1,1,1,1,0,1,1,Agri Infra Fund (AIF),100,1,None
Telangana,13.8,SC,Female,1,1,1,1,0,1,1,SMAM (Machinery Subsidy),95,1,Land Records
Karnataka,4.5,SC,Male,0,0,1,1,0,0,1,PM-KISAN,100,1,None
Karnataka,4.5,SC,Male,0,0,1,1,0,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Karnataka,4.5,SC,Male,0,0,1,1,0,0,1,PMFBY (Crop Insurance),45,0,Crop Sowing Certificate
Karnataka,4.5,SC,Male,0,0,1,1,0,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Karnataka,4.5,SC,Male,0,0,1,1,0,0,1,SMAM (Machinery Subsidy),100,1,None
Karnataka,9.9,SC,Male,0,0,1,1,1,1,1,PM-KISAN,100,1,None
Karnataka,9.9,SC,Male,0,0,1,1,1,1,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Karnataka,9.9,SC,Male,0,0,1,1,1,1,1,PMFBY (Crop Insurance),100,1,None
Karnataka,9.9,SC,Male,0,0,1,1,1,1,1,Agri Infra Fund (AIF),100,1,None
Karnataka,9.9,SC,Male,0,0,1,1,1,1,1,SMAM (Machinery Subsidy),100,1,None
Karnataka,0.6,SC,Male,0,0,1,0,0,0,1,PM-KISAN,85,1,Land Records
Karnataka,0.6,SC,Male,0,0,1,0,0,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Karnataka,0.6,SC,Male,0,0,1,0,0,0,1,PMFBY (Crop Insurance),30,0,"Crop Sowing Certificate, Land Records"
Karnataka,0.6,SC,Male,0,0,1,0,0,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Karnataka,0.6,SC,Male,0,0,1,0,0,0,1,SMAM (Machinery Subsidy),95,1,Land Records
Madhya Pradesh,3.1,ST,Male,0,0,1,1,1,0,1,PM-KISAN,100,1,None
Madhya Pradesh,3.1,ST,Male,0,0,1,1,1,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Madhya Pradesh,3.1,ST,Male,0,0,1,1,1,0,1,PMFBY (Crop Insurance),100,1,None
Madhya Pradesh,3.1,ST,Male,0,0,1,1,1,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Madhya Pradesh,3.1,ST,Male,0,0,1,1,1,0,1,SMAM (Machinery Subsidy),100,1,None
Maharashtra,3.9,ST,Female,1,0,1,1,0,0,1,PM-KISAN,100,1,None
Maharashtra,3.9,ST,Female,1,0,1,1,0,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Maharashtra,3.9,ST,Female,1,0,1,1,0,0,1,PMFBY (Crop Insurance),100,1,None
Maharashtra,3.9,ST,Female,1,0,1,1,0,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Maharashtra,3.9,ST,Female,1,0,1,1,0,0,1,SMAM (Machinery Subsidy),100,1,None
Madhya Pradesh,3.4,General,Female,0,1,1,1,0,0,0,PM-KISAN,0,0,Not Eligible (Income Tax Payer)
Madhya Pradesh,3.4,General,Female,0,1,1,1,0,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Madhya Pradesh,3.4,General,Female,0,1,1,1,0,0,0,PMFBY (Crop Insurance),45,0,Crop Sowing Certificate
Madhya Pradesh,3.4,General,Female,0,1,1,1,0,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Madhya Pradesh,3.4,General,Female,0,1,1,1,0,0,0,SMAM (Machinery Subsidy),100,1,None
Punjab,6.2,General,Male,1,0,1,1,1,0,0,PM-KISAN,100,1,None
Punjab,6.2,General,Male,1,0,1,1,1,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Punjab,6.2,General,Male,1,0,1,1,1,0,0,PMFBY (Crop Insurance),100,1,None
Punjab,6.2,General,Male,1,0,1,1,1,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Punjab,6.2,General,Male,1,0,1,1,1,0,0,SMAM (Machinery Subsidy),100,1,None
Karnataka,8.7,OBC,Male,0,1,1,1,1,1,0,PM-KISAN,0,0,Not Eligible (Income Tax Payer)
Karnataka,8.7,OBC,Male,0,1,1,1,1,1,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Karnataka,8.7,OBC,Male,0,1,1,1,1,1,0,PMFBY (Crop Insurance),100,1,None
Karnataka,8.7,OBC,Male,0,1,1,1,1,1,0,Agri Infra Fund (AIF),100,1,None
Karnataka,8.7,OBC,Male,0,1,1,1,1,1,0,SMAM (Machinery Subsidy),100,1,None
Karnataka,11.7,General,Female,0,0,1,0,1,1,0,PM-KISAN,85,1,Land Records
Karnataka,11.7,General,Female,0,0,1,0,1,1,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Karnataka,11.7,General,Female,0,0,1,0,1,1,0,PMFBY (Crop Insurance),85,1,Land Records
Karnataka,11.7,General,Female,0,0,1,0,1,1,0,Agri Infra Fund (AIF),100,1,None
Karnataka,11.7,General,Female,0,0,1,0,1,1,0,SMAM (Machinery Subsidy),95,1,Land Records
Madhya Pradesh,2.6,ST,Female,0,0,1,1,0,0,1,PM-KISAN,100,1,None
Madhya Pradesh,2.6,ST,Female,0,0,1,1,0,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Madhya Pradesh,2.6,ST,Female,0,0,1,1,0,0,1,PMFBY (Crop Insurance),45,0,Crop Sowing Certificate
Madhya Pradesh,2.6,ST,Female,0,0,1,1,0,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Madhya Pradesh,2.6,ST,Female,0,0,1,1,0,0,1,SMAM (Machinery Subsidy),100,1,None
Uttar Pradesh,1.8,OBC,Female,1,0,1,1,0,0,0,PM-KISAN,100,1,None
Uttar Pradesh,1.8,OBC,Female,1,0,1,1,0,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Uttar Pradesh,1.8,OBC,Female,1,0,1,1,0,0,0,PMFBY (Crop Insurance),100,1,None
Uttar Pradesh,1.8,OBC,Female,1,0,1,1,0,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Uttar Pradesh,1.8,OBC,Female,1,0,1,1,0,0,0,SMAM (Machinery Subsidy),100,1,None
Punjab,12.8,General,Female,1,0,1,1,0,0,0,PM-KISAN,100,1,None
Punjab,12.8,General,Female,1,0,1,1,0,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Punjab,12.8,General,Female,1,0,1,1,0,0,0,PMFBY (Crop Insurance),100,1,None
Punjab,12.8,General,Female,1,0,1,1,0,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Punjab,12.8,General,Female,1,0,1,1,0,0,0,SMAM (Machinery Subsidy),100,1,None
Punjab,15.0,OBC,Male,1,1,1,1,1,0,0,PM-KISAN,0,0,Not Eligible (Income Tax Payer)
Punjab,15.0,OBC,Male,1,1,1,1,1,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Punjab,15.0,OBC,Male,1,1,1,1,1,0,0,PMFBY (Crop Insurance),100,1,None
Punjab,15.0,OBC,Male,1,1,1,1,1,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Punjab,15.0,OBC,Male,1,1,1,1,1,0,0,SMAM (Machinery Subsidy),100,1,None
Uttar Pradesh,1.0,ST,Male,0,1,1,1,0,0,1,PM-KISAN,0,0,Not Eligible (Income Tax Payer)
Uttar Pradesh,1.0,ST,Male,0,1,1,1,0,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Uttar Pradesh,1.0,ST,Male,0,1,1,1,0,0,1,PMFBY (Crop Insurance),45,0,Crop Sowing Certificate
Uttar Pradesh,1.0,ST,Male,0,1,1,1,0,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Uttar Pradesh,1.0,ST,Male,0,1,1,1,0,0,1,SMAM (Machinery Subsidy),100,1,None
Madhya Pradesh,2.5,General,Male,0,0,1,1,0,0,0,PM-KISAN,100,1,None
Madhya Pradesh,2.5,General,Male,0,0,1,1,0,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
